name,brand,category,price,size,ingredients,image_url
Poudre libre 01 Naturelle,Gemey Maybelline,Other,16,25 g,"talc, parfum/fragance, hydroxycitronellal, benzyl alcohol, benzyl benzoate, linalool, benzyl salicylate, isoeugenol, cinnamyl alcohol, eugenol, coumarin, citronellol, geraniol, silica, amyl cinnamal, limonene, alpha-isomethyl ionone, hexyl cinnamal, farnesol, [+/- may contain ci 77491, ci 77492, ci 77499 / iron oxydes, mica, ci 77007 / ultramarines, ci 15850 / red 7, ci 75470 / carmines, ci 77742 / manganese violet, ci 73360 / red 30] (f.i.l. d51618/4)",https://images.openbeautyfacts.org/images/products/301/756/600/0495/front_fr.5.200.jpg
Lotion nettoyante haute tolérance,"Cetaphil, Galderma",Other,14,460 mL,"aqua/water, cetyl alcohol, propylene glycol, butylparaben, methylparaben, propylparaben, sodium lauryl sulfate, stearyl alcohol",https://images.openbeautyfacts.org/images/products/340/134/434/0666/front_fr.11.200.jpg
Ayana crème nuit parfum fleur de cerisier,Du monde à la provence,Other,35,40 ml,"aqua, vitis vinifera seed oil, butyrospermum parkii butter, isopropyl myristate, cetyl alcohol, glyceryl stearate, peg-100 stearate, oenothera biennis oil, cocos nucifera oil, sodium pca, sorbitol, helianthus annuus seed oil, rosmarinus officinalis leaf extract, tocopheryl acetate, helichrysum angustifolium flower oil, benzyl alcohol, cetearyl alcohol, parfum, polyacrylamide, xanthan gum, c13-14 isoparaffin, ceteareth-33, ethylhexylglycerin, laureth-7, hexyl cinnamal, butylphenyl methylproponal, citric acid, limonene",https://images.openbeautyfacts.org/images/products/351/172/011/8915/front_fr.4.200.jpg
Lait de toilette très doux Vitamine E Huile d'amande douce,Mixa Bébé,Other,20,250 ml,"aqua / water, paraffinum liquidum / mineral oil, glycerin, peg-100 stearate, glyceryl stearate, prunus amygdalus dulcis oil / sweet almond oil, carbomer, chlorhexidine digluconate, glycine soja oil / soybean oil, phenoxyethanol, sodium hydroxide, stearyl alcohol, tocopherol, xanthan gum, parfum / fragrance. (f.i.l b35849/1)",https://images.openbeautyfacts.org/images/products/305/832/000/6001/front_fr.5.200.jpg
Ayana crème de jour parfum fleur de cerisier,Du monde à la provence,Other,35,40 ml,"aqua, coco-caprylate, glyceryl stearate se, vitis vinifera seed oil, cetearyl alcohol, glycerin, glyceryl stearate, oenothera biennis oil, benzyl alcohol, parfum, cetyl palmitate, cocoglycerides, ethylhexylglycerin, polyacrylamide, xanthan gum, c13-14 isoparaffin, tocopheryl acetate, helichrysum angustifolium flower oil, helianthus annuus seed oil, rosmarinus officinalis leaf extract, hexyl cinnamal, citric acid, butylphenyl methylproponal, laureth-7, limonene",https://images.openbeautyfacts.org/images/products/351/172/011/8908/front_fr.4.200.jpg
Flora : crème jour à l'argan bio parfum rose,du monde à la Provence,Other,35,40 ml,"aqua, coco-caprylate, glycerin stearate se, vitis vinifera seed oil, cetearyl alcohol, glycerin, glyceryl stearate, argania spinosa kernel oil, rosa canina fruit oil, benzyl alcohol, parfum, cetyl palmitate, cocoglycerides, ethylhexylglycerin, polyacrylamide, xanthan gum, c13-14 isoparaffin, tocopheryl acetate, citric acid, laureth-7, helianthus annuus seed oil, rosmarinus officinals leaf extract, geraniol, citronellol,  ingrédients issus de l'agriculture biologique",https://images.openbeautyfacts.org/images/products/351/172/011/7970/front_fr.4.200.jpg
Pure & natural anti-rides Soin de jour,Nivea,Other,23,50 ml,"aqua, glycerin, cetearyl alcohol, hydrogenated vegetable oil, alcohol denat, caprylic/capric triglyceride, glyceryl stearate citrate, hydrogenated coco-glycerides, methylpropanediol, octyldodecanol, dicaprylyl ether, glyceryl stearate, arctium lappa fruit extract, argania spinosa kernel oil, tocopherol, tocopheryl acetate, sodium carbomer, xanthan gum, 2-hexanediol, phenoxyethanol, linalool, limonene, citronellol, benzyl alcohol, butylphenyl methylpropional, alpha-isomethyl ionone, geraniol, parfum",https://images.openbeautyfacts.org/images/products/400/580/858/2327/front_fr.5.200.jpg
Dissolvant pour les ongles,Leader Price,Other,28,200 ml,"acetone, aqua, ci 26100",https://images.openbeautyfacts.org/images/products/326/385/575/0729/front_fr.6.200.jpg
Visibly Clear Désincrustant points noirs lotion nettoyante,Neutrogena,Other,14,200 ml,"aqua, alcohol denat, ppg-5-ceteth-20, glycerin, salicylic acid, menthyl lactate, potassium lactate, sodium citrate, parfum",https://images.openbeautyfacts.org/images/products/357/466/028/2719/front_fr.6.200.jpg
Cleanance Gel,Avène,Other,26,300 ml,"avene thermal spring water (avene aqua), water (aqua), sodium lauroyl methyl isethionate, zinc coceth sulfate, polysorbate 20, sodium cocoamphoacetate, ceteareth-60 myristyl glycol, peg-40 hydrogenated castor oil, citric acid, disodium edta, fragrance (parfum), glyceryl laurate, green 5 (ci 61570), sodium benzoate, sodium hydroxide, yellow 5 (ci 19140), zinc gluconate",https://images.openbeautyfacts.org/images/products/328/277/934/9680/front_fr.5.200.jpg
Hydro care,Labello,Other,36,"4,8 g / 5,5 ml","octyldodecanol, cera microcristallina, caprylic/capric triglycerides, ricinus communis seed oil, cetyl palmitate, ethylhexyl methoxycinnamate, myristyl myristate, polyglyceryl-3, diisostearate, aqua, glycerin, butyl methoxydibenzoylmethane, cetearyl alcohol, octocrylene, copernicia cerifera cera, butyrospermum parkii butter, aroma, cera alba, c20-40 alkyl stearate, aloe barbadensis leaf juice powder, glyceryl glucoside, bht, benzyl acohol, citronellol, linalool",https://images.openbeautyfacts.org/images/products/000/000/871/6491/front_fr.7.200.jpg
Ensoleillant hydratant hâle progressif visage,Yves Rocher,Other,41,50 ml,"aqua, propylene glycol, ethylhexyl cocoate, isononyl isononanoate, glycerin, dimethicone, butylene glycol, dihydroxyacetone, cetyl alcohol, methyl glucose sesquistearate, cocos nucifera oil, glyceryl stearate, vitis vinifera seed oil, dicaprylyl maleate, peg-100 stearate, cyclopentasiloxane, parfum, paraffinum liquidum, xanthan gum, sodium metabisulfite, methylparaben, cera microcristallina, paraffin, dimethiconol, carbomer, limonene, tocopheryl acetate, sorbic acid, retinyl palmitate, panthenol, mica, ethylparaben, bht, gardenia tahitensis flower extract, benzyl salicylate, sodium hydroxide, hexyl cinnamal, coumarin, magnesium stearate, alpha-isomethyl ionone, ci 77491, ci 77891",https://images.openbeautyfacts.org/images/products/366/000/535/1827/front_fr.7.200.jpg
Masque Argile - Argile jaune Hamamélis,Cattier,Other,16,"Sachet unidose 12,5 ml","aqua, kaolin, illite, mentha piperita extract, hamamelis virginiana water, simmondsia chinensis seed oil, cetearyl alcohol, cetearyl glucoside, benzyl alcohol, pelargonium graveolens oil, mentha piperita oil, lactic acid, citronellol",https://images.openbeautyfacts.org/images/products/328/395/091/4826/front_fr.5.200.jpg
Démaquillant waterproof démaquillage express,Carrefour,Other,12,150 ml,"aqua, isododecane, dimethicone, methylpropanediol, hexyl laurate, sodium chloride, benzyl alcohol, salicylic acid, phenethyl alcohol, caprylyl/capryl glucoside, glycerin, potassium hydroxide, iris florentina root extract, sodium benzoate, potassium sorbate, ci 61565",https://images.openbeautyfacts.org/images/products/356/007/089/0996/front_fr.17.200.jpg
Nettoyant visage solide à l'hibiscus,Lamazuna,Other,18,25 g,"sodium cocoyl isethionate, stearic acid, palmitic acid, cocos nucifera oil, avena sativa kernel flour, aqua, hibiscus sabdariffa flower powder, helianthus annuus seed oil, decyl gluooside, lavandula hybrida oil, arnica montana flower extract, tocopherol, geraniol, limonene, linalool*** , ingrédient issu de ľ'agriculture biologique,  ingrédient d'origine naturelle,  naturellement présent dans les huiles essentielles",https://images.openbeautyfacts.org/images/products/376/020/113/2623/front_fr.10.200.jpg
Structu'r'temps jour,Auriège,Other,12,40ml,"aqua (water), glycerin, cyclopentasiloxane, coco-caprylate, glyceryl polymethacrylate, ethylhexyl palmitate, propanediol, cyclohexasiloxane, glyceryl stearate, peg-100 stearate, polymethyl methacrylate, propylene glycol, sodium acrylates copolymer, sucrose palmitate, dimethicone, carbomer, acmella oleracea extract, chlorphenesin, glyceryl linoleate, tocopheryl acetate, lecithin, parfum (fragrance), tetrasodium edta, lonicera caprifolium (honeysuckle) flower extract, sodium lactate, benzyl salicylate, sodium hydroxide, lonicera japonica (honeysuckle) flower extract, benzyl alcohol, citric acid, potassium sorbate, sodium hyaluronate, alpha-isomethyl ionone, propolis extract, limonene, citronellol, tocopherol, coumarin, hydroxycitronellal, palmitoyl tripeptide-1 helianthus annuus (sunflower) seed oil, ci 60730 (ext. violet 2), ci 17200 (red 33)",https://images.openbeautyfacts.org/images/products/370/045/422/9541/front_fr.8.200.jpg
Gel nettoyant purifiant visage et corps,"Eau précieuse, Laboratoires Omega Pharma",Other,17,150 ml,"aqua, decyl glucoside, tea-lauryl sulfate, hydroxypropyl starch phosphate, cocamidopropyl betaine, sodium laureth sulfate, parfum, propylene glycol, disodium laureth sulfosuccinate, dipropylene glycol, hamamelis virginiana extract, calcium pantothenate, citric acid, salicylic acid, piroctone olamine, boric acid, capryloyl glycine, hexyleneglycol, zinc pca, ficus carica extract, sarcosine, sodium sulfate, laminaria saccharina extract, cinnamomum zeylanicum extract, triclosan, tropealum majus extract, phenoxyethanol, methylparaben, xanthan gum, benzyl alcohol, ethylparaben, methylchloroisothiazolinone, methylisothiazolinone, ci 19140, ci 42051",https://images.openbeautyfacts.org/images/products/359/589/964/6028/front_fr.9.200.jpg
After sport Body hair face 3,"Adidas, Coty",Other,12,250 mL,"aqua/water/eau, sodium laureth sulfate, cocamidopropyl betaine, sodium chloride, parfum/fragrance, phenoxyethanol, sodium benzoate, cetyl hydroxyethylcellulose, coco-glucoside, citric acid, panthenol, limonene, hydrolyzed wheat protein, polyquaternium-7, menthol, linalool, disodium edta, propylene glycol, benzyl salicylate, citronellol, sodium hydroxide, hydrated silica, sodium phosphate, bht, fd&c yellow no.5 (ci 19140), fd&c blue no.1 (ci 42090), ext.d&c violet no.2 (ci 60730)",https://images.openbeautyfacts.org/images/products/668/731/078/8787/front_fr.7.200.jpg
Masque Argile rose,Cattier,Other,16,100 ml,"kaolin, aqua, mentha piperita extract, butyrospermum parkii butter, cetearyl alcohol, cetearyl glucoside, aloe barbadensis leaf extract, benzyl alcohol, parfum, lactic acid",https://images.openbeautyfacts.org/images/products/328/395/091/0910/front_fr.9.200.jpg
Les Soins Eau micellaire Peaux Sensibles,Cora,Other,39,500 ml,"aqua, poloxamer 184, glycerin, sodium benzoate, potassium sorbate, disodium edta, citric acid, paeonia officinalis flower extract, sodium hydroxyde",https://images.openbeautyfacts.org/images/products/325/798/452/3521/front_fr.5.200.jpg
Masque confort,Auriège,Other,12,50ml,"aqua water, glycerin, butylene glycol, cetearyl alcohol, butyrospernum parkii (shea) butter, octyldodecanol, arachidyl alcohol, peg-8, benzotriazolyl, dodecyl p-cresol, caprylic/capryc triglyceride, dimethicone, ethylhexyl palmitate, behenyl alcohol, parfum fragrance, peg-40 hydrogenated castor oil, prunus amygdalus dulcis (sweet almond) oil, arachidyl glucoside, caprylyl glycol, carbomel, chlorogenesin, benzyl alcohol, sodium hydroxyde, hydrogenated starch hydrolysate, propylene glycol, xanthan gum, glyceryl acrylate/acrylic acid copolymer, hydrolysed algin, citric acid, phenoxyethanol, limonene, dehydroacetic acid, sodium hyaluronate, 2-hexanediol, panthenol, maris aqua (sea water), chlorella vulgaris extract, bambusa vulgaris shoot extract, nelumbo nucifera flower extract, nympgaea alba root extract, ci 42090 (blue 1)",https://images.openbeautyfacts.org/images/products/366/150/052/1975/front_fr.9.200.jpg
Soin protecteur regénérant Thé vert + Vigne rouge régénérante,"Mixa, Mixa Expert Peau Sensible",Other,14,50 ml,"aqua / water, glycerin, caprylic / capric triglyceride, butyrospermum parkii butter / shea butter, prunus armeniaca kernel oil / apricot kernel oil, dicaprylyl ether, dicaprylyl carbonate, myristyl alcohol, cetearyl alcohol, stearyl alcohol, aloe barbadensis / aloe barbadensis leaf juice, benzyl alcohol, camellia sinensis extract / camellia sinensis leaf extract, cetearyl glucoside, glyceryl stearate citrate, limonene, linalool, myristyl glucoside, potassium sorbate, salicylic acid, sodium benzoate, sodium phytate, tocopherol, vitis vinifera (grape) bud extract, xanthan gum, parfum / fragrance. (fil b36750/1)",https://images.openbeautyfacts.org/images/products/360/055/016/4008/front_fr.7.200.jpg
Lotion tonique fraîcheur,Cien,Other,16,250 ml e,"aqua, alcohol denat, glycerin betaine, nelumbium speciosum flower extract, panthenol, hydrolyzed silk, cocamidopropyl betaine, salicylic acid, parfum, sodium chloride, sodium hydroxide, alcohol, butylphenyl methylpropional, sodium benzoate, citric acid, alpha-isomethyl ionone, linalool, limonene, potassium sorbate, lactic acid, phenoxyethanol",https://images.openbeautyfacts.org/images/products/000/002/053/2734/front_fr.9.200.jpg
La Confidente,Omum,Other,15,50ml,"butyrospermum parkii (shea) butter, sesamum indicum (sesame) seed oil, maranta arundinacea root powder, aloe barbadensis leaf juice, vanilla planifolia fruit, tocopherol, glycine soja (soybean) oil",https://images.openbeautyfacts.org/images/products/000/003/009/6189/front_fr.4.200.jpg
Crème des reines Riche,Sanoflore,Other,38,50 ml,"aqua, glycerin, rosa damascena flower water, mica, alcohol denat, isopropyl isostearate, rhamnose, propanediol, undecane, polyglyceryl-3 dicitrate/stearate, octyldodecanol, tridecane, benzyl alcohol, ci 77891/titanium dioxide, parfum/fragrance, sodium hyaluronate, adenosine, linalool, xanthan gum, limonene, silica, citronellol, benzyl salicylate, geraniol, royal jelly, ci77491, ci77492/iron oxides, citral, alumina, anise alcohol, eugeniol, benzyl benzoate, arginine, citric acid, tocopherol, helianthus annuus seed oil/sunflower seed oil",https://images.openbeautyfacts.org/images/products/333/787/340/1243/front_fr.7.200.jpg
Beauty Nail Polish Remover,Tesco,Other,32,250ml,"acetone, aqua, glycerin, propylene glycol, denatonium benzoate, ci 17200, ci 42090",https://images.openbeautyfacts.org/images/products/500/011/981/0236/front_en.4.200.jpg
Crème hydratante,Lavera,Other,16,50 ml,"water (aqua), glycine soja (soybean) oil, caprylic/capric triglyceride, alcohol, hydrogenated palm glycerides, glycerin, simmondsia chinensis (jojoba) seed oil, stearic acid, helianthus annuus (sunﬂower) seed oil, prunus amygdalus dulcis (sweet almond) oil, butyrospermum parkii (shea butter), aloe barbadensis leaf juice, hamamelis virginiana (witch hazel) water, rosa damascena flower water, melissa ofﬁcinalis leaf water, beta-carotene, xanthan gum, potassium cetyl phosphate, helianthus annuus (sunﬂower) seed oil, hydrogenated lecithin, tocopherol, brassica campestris (rapeseed) sterols, ascorbyl palmitate, fragrance (parfum), limonene, linalool, geranio|, citral, citronellol, benzyl benzoate, benzyl alcohol,  ingrédients issus de l’agriculture biologique certiﬁée,  huiles essentielles naturelles",https://images.openbeautyfacts.org/images/products/402/145/761/4080/front_fr.10.200.jpg
Précieux Argan- Sérum éclat anti-age,Léa Nature So'bio étic,Other,31,30 ml,"aqua (water), anthemis nobilis flower water, glycerin, coco-caprylate, cocoglycerides, glyceryl stearate citrate, polyglyceryl-3 stearate, microcrystalline cellulose, benzyl alcohol, argania spinosa kernel oil, hexyldecanol, hexyldecyl laurate, hydrogenated lecithin, ribose, jojoba esters, parfum (fragrance), xanthan gum, cellulose gum, avena sativa (oat) kernel extract, dehydroxanthan gum, linum usitatissimum (linseed) seed extract, linalool, limonene, sodium levulinate, sodium hyaluronate, sodium phytate, sodium benzoate, tocopherol, benzyl salicylate, glyceryl caprylate, p-anisic acid, helianthus annuus (sunflower) seed oil, lactic acid, sodium hydroxide, anise alcohol, amyl cinnamal, geraniol, alcohol,  ingrédients issus de l'agriculture biologique",https://images.openbeautyfacts.org/images/products/351/736/001/2811/front_fr.8.200.jpg
Visibly Clear,"Johnson & Johnson, Neutrogena, Santé Beauté France",Other,20,200 ml,"aqua, sodium laureth sulfate, propylene glycol, lauryl glucoside, glycerin, sodium cocoamphoacetate, cocamidopropyl betaine, peg-120 methyl glucose dioleate, salicylic acid, sodium benzotriazolyl butylphenol sulfonate, c12-15 alkyl lactate, chamomilla recutita extract, aloe barbadensis leaf extract, citrus grandis fruit extract, alcohol denat, polysorbate 20, isopropyl alcohol, propylene glycol, sodium chloride, cocamidopropyl pg-dimonium chloride phosphate, disodium edta, citric acid, sodium citrate, benzalkonium chloride, methylparaben, parfum, ci 16035, ci 60725",https://images.openbeautyfacts.org/images/products/357/466/056/9728/front_fr.5.200.jpg
